measnum,projsym,varname,label,strain,sex,value,animal_id,stocknum,strainid
10306,Tordoff3,bw_end,end,BALB/cByJ,f,26.2,30,001026,50
10306,Tordoff3,bw_end,end,BALB/cByJ,f,24.1,351,001026,50
10306,Tordoff3,bw_end,end,BALB/cByJ,f,23.5,352,001026,50
10306,Tordoff3,bw_end,end,BALB/cByJ,f,23.8,353,001026,50
10306,Tordoff3,bw_end,end,BALB/cByJ,m,30,31,001026,50
10306,Tordoff3,bw_end,end,BALB/cByJ,m,29.3,32,001026,50
10306,Tordoff3,bw_end,end,BALB/cByJ,m,32.2,33,001026,50
10306,Tordoff3,bw_end,end,BALB/cByJ,m,29.7,34,001026,50
10306,Tordoff3,bw_end,end,BALB/cByJ,m,30,347,001026,50
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,32.5,925,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,25.8,817,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,26,818,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,26.5,819,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,26.3,820,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,27,919,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,26,920,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,28.8,921,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,28,922,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,29.5,923,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,34.1,593,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,33,594,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,38.7,821,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,39,822,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,31,823,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,32,824,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,33.7,825,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,f,28,816,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,31.6,926,002282,1
10306,Tordoff3,bw_end,end,BTBR T<+> Itpr3<tf>/J,m,33.1,924,002282,1
10306,Tordoff3,bw_end,end,BUB/BnJ,f,25.9,527,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,f,25.9,528,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,f,26,529,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,f,27.1,701,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,f,26.2,702,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,f,27.5,703,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,f,30.2,704,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,f,27.6,705,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,m,36.2,530,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,m,36.9,531,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,m,34.4,532,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,m,34.3,706,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,m,31.7,707,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,m,33,708,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,m,33.2,709,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,m,34,710,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,m,31,901,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,f,27.1,525,000653,24
10306,Tordoff3,bw_end,end,BUB/BnJ,f,24.1,526,000653,24
10306,Tordoff3,bw_end,end,C3H/HeJ,f,23.5,318,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,28.9,46,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,33.1,315,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,29.3,314,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,26.7,313,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,28.2,312,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,31.2,311,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,f,21.6,41,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,f,20.1,40,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,f,25,39,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,f,21.8,38,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,f,18.4,37,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,f,22.8,320,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,f,23.9,319,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,27.5,45,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,f,28.2,317,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,f,21.4,316,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,28.2,42,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,31.2,43,000659,6
10306,Tordoff3,bw_end,end,C3H/HeJ,m,27.7,44,000659,6
10306,Tordoff3,bw_end,end,C57BL/10J,f,22.9,549,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,f,24.2,550,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,f,22.8,551,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,f,22.9,552,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,f,21,731,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,f,22.2,732,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,f,20.9,733,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,f,24.2,734,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,f,21,735,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,33.3,736,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,29.5,737,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,31.8,738,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,28.3,739,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,31.7,740,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,29.3,906,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,30.2,907,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,30.8,908,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,29.3,910,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,m,32.7,909,000665,38
10306,Tordoff3,bw_end,end,C57BL/10J,f,21.5,548,000665,38
10306,Tordoff3,bw_end,end,C57BL/6J,m,26.7,321,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,f,24,324,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,f,19.9,325,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,f,22,326,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,f,19.9,47,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,f,20.9,48,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,f,18.8,49,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,f,19.2,50,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,f,20.6,51,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,f,25.8,52,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,m,27.4,322,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,m,27.1,323,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,m,30.1,57,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,m,27.8,58,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,m,26.6,59,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,m,25.5,60,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,m,27.8,61,000664,7
10306,Tordoff3,bw_end,end,C57BL/6J,m,30.7,62,000664,7
10306,Tordoff3,bw_end,end,C57BLKS/J,m,24.6,730,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,21.3,533,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,21.1,534,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,20.4,535,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,20.3,536,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,19.2,537,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,19.9,721,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,21.8,722,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,19.6,723,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,20.7,724,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,f,21,725,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,m,26.5,726,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,m,26.9,727,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,m,23,728,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,m,24.6,729,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,m,28.9,905,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,m,27.1,904,000662,35
10306,Tordoff3,bw_end,end,C57BLKS/J,m,26.3,903,000662,35
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,21,575,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,21.5,574,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,23,573,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,34,916,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,33.7,917,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,22.9,912,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,22.6,773,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,23.7,774,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,22.9,775,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,23.2,911,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,30.5,918,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,22.5,913,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,24.3,914,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,22.9,915,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,31.9,578,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,29.5,579,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,27.8,580,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,23,771,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,29,581,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,32.1,582,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,32.1,776,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,27.5,777,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,25.9,778,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,29,779,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,m,27.7,780,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,21.6,577,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,20.9,576,000667,32
10306,Tordoff3,bw_end,end,C57BR/cdJ,f,22,772,000667,32
10306,Tordoff3,bw_end,end,C57L/J,f,19,503,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,30,510,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,27.8,509,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,31.2,508,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,27.3,507,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,32.6,506,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,26.6,121,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,29.7,120,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,28.7,119,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,22,118,000668,37
10306,Tordoff3,bw_end,end,C57L/J,m,31.3,117,000668,37
10306,Tordoff3,bw_end,end,C57L/J,f,23.7,505,000668,37
10306,Tordoff3,bw_end,end,C57L/J,f,23.2,504,000668,37
10306,Tordoff3,bw_end,end,C57L/J,f,23.3,502,000668,37
10306,Tordoff3,bw_end,end,C57L/J,f,20.6,501,000668,37
10306,Tordoff3,bw_end,end,C57L/J,f,23.1,116,000668,37
10306,Tordoff3,bw_end,end,C57L/J,f,19.8,115,000668,37
10306,Tordoff3,bw_end,end,C57L/J,f,22.3,114,000668,37
10306,Tordoff3,bw_end,end,C57L/J,f,22.9,113,000668,37
10306,Tordoff3,bw_end,end,C57L/J,f,22.3,112,000668,37
10306,Tordoff3,bw_end,end,C58/J,m,24.7,130,000669,28
10306,Tordoff3,bw_end,end,C58/J,m,23.7,129,000669,28
10306,Tordoff3,bw_end,end,C58/J,m,24.5,128,000669,28
10306,Tordoff3,bw_end,end,C58/J,m,24.6,127,000669,28
10306,Tordoff3,bw_end,end,C58/J,f,20.3,514,000669,28
10306,Tordoff3,bw_end,end,C58/J,f,18.5,513,000669,28
10306,Tordoff3,bw_end,end,C58/J,f,21.4,512,000669,28
10306,Tordoff3,bw_end,end,C58/J,m,25,383,000669,28
10306,Tordoff3,bw_end,end,C58/J,m,26.2,382,000669,28
10306,Tordoff3,bw_end,end,C58/J,m,25.2,381,000669,28
10306,Tordoff3,bw_end,end,C58/J,f,24,511,000669,28
10306,Tordoff3,bw_end,end,C58/J,f,20,126,000669,28
10306,Tordoff3,bw_end,end,C58/J,f,21.4,125,000669,28
10306,Tordoff3,bw_end,end,C58/J,m,24.6,384,000669,28
10306,Tordoff3,bw_end,end,C58/J,m,26.5,131,000669,28
10306,Tordoff3,bw_end,end,C58/J,f,19.2,124,000669,28
10306,Tordoff3,bw_end,end,C58/J,f,21.1,123,000669,28
10306,Tordoff3,bw_end,end,C58/J,f,21.1,122,000669,28
10306,Tordoff3,bw_end,end,CAST/EiJ,m,14.4,447,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,m,15.6,448,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,10.7,449,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,11.6,170,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,12.6,168,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,12.6,167,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,12.5,166,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,11.4,450,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,12.5,451,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,12.1,452,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,12,632,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,f,11.7,633,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,m,14.8,171,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,m,15.1,172,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,m,15.4,173,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,m,15.1,442,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,m,13.7,443,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,m,13.6,444,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,m,14.2,445,000928,2
10306,Tordoff3,bw_end,end,CAST/EiJ,m,15.8,446,000928,2
10306,Tordoff3,bw_end,end,CBA/J,f,23.5,540,000656,16
10306,Tordoff3,bw_end,end,CBA/J,f,26.8,539,000656,16
10306,Tordoff3,bw_end,end,CBA/J,f,25.3,538,000656,16
10306,Tordoff3,bw_end,end,CBA/J,f,21.3,713,000656,16
10306,Tordoff3,bw_end,end,CBA/J,f,24.3,714,000656,16
10306,Tordoff3,bw_end,end,CBA/J,f,22.8,715,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,31.3,543,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,35.6,544,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,38.4,545,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,31.7,546,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,34.6,547,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,30.2,716,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,35.1,717,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,33,718,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,37.2,719,000656,16
10306,Tordoff3,bw_end,end,CBA/J,m,27.9,720,000656,16
10306,Tordoff3,bw_end,end,CBA/J,f,22.6,541,000656,16
10306,Tordoff3,bw_end,end,CBA/J,f,26.6,542,000656,16
10306,Tordoff3,bw_end,end,CBA/J,f,20.6,711,000656,16
10306,Tordoff3,bw_end,end,CBA/J,f,21.7,712,000656,16
10306,Tordoff3,bw_end,end,CE/J,f,21.6,751,000657,25
10306,Tordoff3,bw_end,end,CE/J,m,39.2,758,000657,25
10306,Tordoff3,bw_end,end,CE/J,m,36,759,000657,25
10306,Tordoff3,bw_end,end,CE/J,m,32.9,760,000657,25
10306,Tordoff3,bw_end,end,CE/J,m,34.5,757,000657,25
10306,Tordoff3,bw_end,end,CE/J,m,34.8,756,000657,25
10306,Tordoff3,bw_end,end,CE/J,m,37.6,755,000657,25
10306,Tordoff3,bw_end,end,CE/J,m,34.2,754,000657,25
10306,Tordoff3,bw_end,end,CE/J,m,34.3,753,000657,25
10306,Tordoff3,bw_end,end,CE/J,f,21.3,992,000657,25
10306,Tordoff3,bw_end,end,CE/J,f,11.5,991,000657,25
10306,Tordoff3,bw_end,end,CE/J,f,18.2,990,000657,25
10306,Tordoff3,bw_end,end,CE/J,f,21.5,989,000657,25
10306,Tordoff3,bw_end,end,CE/J,f,27.4,932,000657,25
10306,Tordoff3,bw_end,end,CE/J,f,13.7,931,000657,25
10306,Tordoff3,bw_end,end,CE/J,f,13.9,930,000657,25
10306,Tordoff3,bw_end,end,CE/J,f,22.2,752,000657,25
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,12.4,875,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,15.3,874,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,f,10.6,612,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,f,21.3,613,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,f,12.7,614,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,f,11.6,616,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,f,13.6,864,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,f,10,866,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,f,11.4,867,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,f,10.5,868,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,f,12.8,869,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,13.3,617,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,12.4,619,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,13.5,620,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,12.8,621,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,15.4,870,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,15.5,871,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,13.6,872,001144,43
10306,Tordoff3,bw_end,end,CZECHII/EiJ,m,13.1,873,001144,43
10306,Tordoff3,bw_end,end,DBA/2J,f,23.3,333,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,f,23.4,332,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,34.8,73,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,32.5,72,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,f,21.3,335,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,f,23.3,336,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,f,21.4,67,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,f,22.6,68,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,f,21.4,69,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,f,20.6,70,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,f,21.2,71,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,30.1,327,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,29.6,328,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,32.1,329,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,28.5,330,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,27.3,331,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,25.9,74,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,27.4,76,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,f,20.2,334,000671,8
10306,Tordoff3,bw_end,end,DBA/2J,m,26.8,75,000671,8
10306,Tordoff3,bw_end,end,FVB/NJ,m,27.6,358,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,15.8,363,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,17,77,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,23.3,78,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,18.2,79,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,20.1,80,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,22.5,81,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,m,26.6,354,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,m,28.1,355,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,m,27.3,356,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,m,27.1,357,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,m,25.7,82,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,m,26.6,83,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,m,29,84,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,m,25.6,85,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,m,25.5,86,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,20.1,362,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,18.3,361,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,21.4,360,001800,9
10306,Tordoff3,bw_end,end,FVB/NJ,f,21.8,359,001800,9
10306,Tordoff3,bw_end,end,I/LnJ,f,17.5,787,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,f,16.5,788,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,f,18.6,784,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,34.3,934,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,21.5,933,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,23.8,798,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,21.5,797,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,26,796,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,24.1,795,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,25.8,794,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,f,19.6,783,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,24,793,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,27.9,792,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,m,28.1,791,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,f,19.1,790,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,f,18,789,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,f,18.1,785,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,f,17.5,786,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,f,17.2,781,000674,30
10306,Tordoff3,bw_end,end,I/LnJ,f,18.6,782,000674,30
10306,Tordoff3,bw_end,end,JF1/MsJ,m,24.3,843,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,14.4,634,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,16.5,635,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,14.7,836,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,15.1,837,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,12.7,838,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,13.6,839,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,15.8,840,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,14.6,973,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,14.9,974,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,f,12.7,975,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,m,26.8,636,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,m,25.1,637,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,m,22.8,841,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,m,21.4,842,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,m,24.5,844,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,m,20.3,845,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,m,28.7,976,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,m,28.8,977,003720,121
10306,Tordoff3,bw_end,end,JF1/MsJ,m,23.8,978,003720,121
10306,Tordoff3,bw_end,end,KK/HlJ,m,32.4,970,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,38.1,951,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,37.1,952,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,38.6,953,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,41.5,954,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,38.5,955,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,39.8,956,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,40.6,957,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,37.7,958,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,39.2,959,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,f,38.8,960,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,m,39.9,961,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,m,42.8,962,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,m,38,963,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,m,37.9,964,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,m,37.4,965,002106,18
10306,Tordoff3,bw_end,end,KK/HlJ,m,37.7,966,002106,18
