lab,strain.1,strain.2,Diff,n.1,n.2,s.pooled,t-value common,pval common,treatment,sex,Diff Multi,Std. Error REML,df REML,t-value REML,pval REML,measure.name,t-value GXL-TAUGAX,pval REML GXL-TAUGAX
HMGU,Slc38a10,Arhgef4,0.38244496928571436,7,7,0.1888012226985449,3.789641888726642,0.002577935854284222,Control,Female,0.18990988510394452,0.18376715508456232,12,1.0334267024842148,0.3217826587716832,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Tnfaip1,Arhgef4,0.24645327542857132,7,7,0.26234536642776524,1.7574995340271269,0.10428962138233151,Control,Female,0.10767698489429395,0.1866744575212615,12,0.5768169160584273,0.5747244596089669,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Ttll4,Arhgef4,0.4129465952857143,7,7,0.5109668291739216,1.511942253758339,0.15642835738248498,Control,Female,0.1406926949046355,0.1848527334821965,12,0.7611069214628946,0.4612885723525547,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Elk4,baseline,0.07163761990892237,7,309,0.49300628257308965,0.3801661223812388,0.7040791275964791,Control,Female,0.026190769718071126,0.1478912480842452,12,0.17709479132363357,0.8623878946995369,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Setmar,baseline,0.06237383062320845,7,309,0.49332052794194187,0.33079424661407114,0.7410205325920254,Control,Female,0.04016157033330963,0.14907204597754406,12,0.269410472432635,0.7921904227257143,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Slc38a10,baseline,-0.01331802037679175,7,309,0.49181016803190675,-0.07084788501951331,0.9435639219619885,Control,Female,0.14030882112920132,0.14699071242167858,12,0.9545420851263811,0.35864331280763184,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Tnfaip1,baseline,-0.1493097142339348,7,309,0.49309759265923836,-0.7922092342845941,0.428836775756701,Control,Female,0.05807592091955075,0.15111360216287054,12,0.384319611790846,0.7074652671516859,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Ttll4,baseline,0.017183605623208198,7,309,0.5004925859548375,0.08982585645203538,0.9284828691949842,Control,Female,0.09109163092989231,0.14846628655731559,12,0.6135509484486653,0.5509653811067478,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Setmar,Elk4,-0.00926378928571392,7,7,0.3113228613084202,-0.05566877656323162,0.9565218166646867,Control,Female,0.013970800615238504,0.17195338552458708,12,0.08124760424237686,0.936584427752682,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Slc38a10,Elk4,-0.08495564028571412,7,7,0.24080799546269732,-0.6600173271082124,0.5217098972491023,Control,Female,0.1141180514111302,0.1700690245230509,12,0.6710102073623807,0.5149225704190007,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Tnfaip1,Elk4,-0.22094733414285717,7,7,0.30193986201297657,-1.3689964938251544,0.196079896436748,Control,Female,0.031885151201479625,0.17387477361549575,12,0.1833799724851979,0.8575618866053657,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Ttll4,Elk4,-0.05445401428571417,7,7,0.5323811505888881,-0.19135563361537314,0.8514465325054105,Control,Female,0.06490086121182119,0.1714045173094716,12,0.37864148641218365,0.7115680520808567,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Slc38a10,Setmar,-0.0756918510000002,7,7,0.2570968946253868,-0.5507903427332522,0.5918840637272412,Control,Female,0.10014725079589169,0.17105148453735616,12,0.5854801615242363,0.5690720908061171,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Tnfaip1,Setmar,-0.21168354485714325,7,7,0.3150841202277102,-1.2568822870235623,0.23271067670306272,Control,Female,0.01791435058624112,0.17487813962452678,12,0.1024390505566004,0.9201001122774715,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Ttll4,Setmar,-0.04519022500000025,7,7,0.5399444527445423,-0.15657753156066337,0.8781812285940406,Control,Female,0.050930060596582685,0.17238743747821703,12,0.2954395131200801,0.7727078131691733,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Tnfaip1,Slc38a10,-0.13599169385714305,7,7,0.2456513169620117,-1.0356840992209446,0.32077030689521324,Control,Female,-0.08223290020965057,0.1730763553240591,12,-0.4751249820097147,0.6432287776038554,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Ttll4,Slc38a10,0.03050162599999995,7,7,0.5025998196926694,0.11353628648464523,0.9114827733406992,Control,Female,-0.04921719019930901,0.1704868971998591,12,-0.28868605744881654,0.7777478361568532,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
HMGU,Ttll4,Tnfaip1,0.166493319857143,7,7,0.5345893455249148,0.5826537372160948,0.5709129053142368,Control,Female,0.033015710010341565,0.17435311155542224,12,0.1893611746633311,0.8529748591468209,ESLIM_007_001_007.Open.field.Periphery.resting.time,NA,NA
