measnum,projsym,varname,label,strain,sex,value,animal_id,stocknum,strainid
19106,Crabbe4,gripbaseline,baseline,PL/J,f,107,85-2,000680,14
19106,Crabbe4,gripbaseline,baseline,PL/J,f,102,85-1,000680,14
19106,Crabbe4,gripbaseline,baseline,PL/J,f,102,84-3,000680,14
19106,Crabbe4,gripbaseline,baseline,PL/J,f,108,84-1,000680,14
19106,Crabbe4,gripbaseline,baseline,SJL/J,m,118,91-3,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,f,92.8,77-1,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,f,82.2,76-1,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,m,138,92-2,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,m,143,92-1,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,m,139,91-2,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,m,129,91-1,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,f,117,87-2,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,f,116,87-1,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,f,91.4,77-3,000686,17
19106,Crabbe4,gripbaseline,baseline,SJL/J,f,94.3,77-2,000686,17
19106,Crabbe4,gripbaseline,baseline,SM/J,m,136,73-2,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,m,128,73-3,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,f,88.3,94-3,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,f,90.1,94-2,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,f,101,94-1,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,f,103,95-1,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,f,98.9,95-2,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,f,87.2,95-3,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,m,133,72-1,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,m,132,72-2,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,m,163,72-3,000687,31
19106,Crabbe4,gripbaseline,baseline,SM/J,m,138,73-1,000687,31
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,f,67.1,65-3,001146,39
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,f,120,65-1,001146,39
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,f,74,66-1,001146,39
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,f,20.1,66-2,001146,39
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,f,92.5,66-3,001146,39
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,m,55.4,68-1,001146,39
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,m,106,68-2,001146,39
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,m,34.6,69-1,001146,39
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,m,94,69-2,001146,39
19106,Crabbe4,gripbaseline,baseline,SPRET/EiJ,f,67.1,65-2,001146,39
19106,Crabbe4,gripbaseline,baseline,SWR/J,f,103,75-1,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,f,68,74-3,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,f,98.9,74-1,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,f,104,74-2,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,m,116,54-4,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,m,124,54-3,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,m,110,54-2,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,m,105,54-1,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,m,119,53-2,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,m,105,53-1,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,f,65.9,75-3,000689,12
19106,Crabbe4,gripbaseline,baseline,SWR/J,f,98,75-2,000689,12
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,f,77.6,100-3,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,m,53.7,58-3,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,m,81.6,58-2,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,m,69.6,58-1,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,m,70.2,57-3,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,m,21.7,57-2,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,m,59.1,57-1,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,f,89.2,101-3,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,f,86.9,101-2,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,f,94.5,101-1,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,f,73.6,100-1,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,129S1/SvImJ,f,65.7,100-2,002448,3
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,f,111,22-1,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,m,84.5,21-3,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,m,111,21-2,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,m,70.4,21-1,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,m,113,20-3,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,m,102,20-2,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,m,99,20-1,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,f,84.1,23-3,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,f,96.7,23-2,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,f,56.9,23-1,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,f,86.6,22-3,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,A/J,f,99,22-2,000646,4
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,m,73.5,90-3,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,m,59,90-2,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,m,94.5,90-1,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,m,65.8,89-3,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,m,71.7,89-2,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,m,44.8,89-1,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,f,87.8,79-3,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,f,68.4,79-2,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,f,65.5,79-1,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,f,62,78-3,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,f,94.5,78-2,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,AKR/J,f,59.4,78-1,000648,15
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,m,105,26-3,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,m,108,27-1,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,f,58.4,28-1,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,f,40.9,28-2,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,m,111,27-3,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,m,73.6,27-2,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,f,59.9,29-3,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,f,91.6,29-2,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,f,80.1,29-1,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,f,95,28-3,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,m,81.5,26-1,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BALB/cByJ,m,58,26-2,001026,50
19107,Crabbe4,gripEtOH30,30 min after ethanol,BTBR T<+> Itpr3<tf>/J,m,53.1,55-2,002282,1
19107,Crabbe4,gripEtOH30,30 min after ethanol,BTBR T<+> Itpr3<tf>/J,m,49,55-3,002282,1
19107,Crabbe4,gripEtOH30,30 min after ethanol,BTBR T<+> Itpr3<tf>/J,m,79.6,56-1,002282,1
19107,Crabbe4,gripEtOH30,30 min after ethanol,BTBR T<+> Itpr3<tf>/J,m,91.5,56-2,002282,1
19107,Crabbe4,gripEtOH30,30 min after ethanol,BTBR T<+> Itpr3<tf>/J,f,56.9,11-2,002282,1
19107,Crabbe4,gripEtOH30,30 min after ethanol,BTBR T<+> Itpr3<tf>/J,f,62.4,11-3,002282,1
19107,Crabbe4,gripEtOH30,30 min after ethanol,BTBR T<+> Itpr3<tf>/J,f,79,12-1,002282,1
19107,Crabbe4,gripEtOH30,30 min after ethanol,BTBR T<+> Itpr3<tf>/J,f,57.5,11-1,002282,1
19107,Crabbe4,gripEtOH30,30 min after ethanol,BTBR T<+> Itpr3<tf>/J,f,36.2,12-2,002282,1
