measnum,projsym,varname,label,strain,sex,value,animal_id,stocknum,strainid
50601,Tarantino2,OFT_distance_ctrl,control,BTBR T<+> Itpr3<tf>/J,f,2631,322,002282,1
50601,Tarantino2,OFT_distance_ctrl,control,BTBR T<+> Itpr3<tf>/J,f,3134,369,002282,1
50601,Tarantino2,OFT_distance_ctrl,control,BTBR T<+> Itpr3<tf>/J,f,1914,371,002282,1
50601,Tarantino2,OFT_distance_ctrl,control,BTBR T<+> Itpr3<tf>/J,f,2880,377,002282,1
50601,Tarantino2,OFT_distance_ctrl,control,BTBR T<+> Itpr3<tf>/J,f,2960,380,002282,1
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,1309,626,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,982,183,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,706,185,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,1833,257,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,1160,258,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,1376,309,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,874,384,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,993,385,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,1353,507,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,1522,509,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C3H/HeJ,f,1249,511,000659,6
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,2600,334,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,2648,324,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,3376,290,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,3528,289,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,3177,287,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,1886,23,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,1184,199,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,3173,156,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,2628,134,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,2641,133,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,2332,408,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,3449,45,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,2009,47,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,3485,575,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,3344,576,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,2899,65,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,2671,713,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,2950,816,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,3607,381,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BL/6J,f,3339,121,000664,7
50601,Tarantino2,OFT_distance_ctrl,control,C57BR/cdJ,f,11860,747,000667,32
50601,Tarantino2,OFT_distance_ctrl,control,C57BR/cdJ,f,4734,638,000667,32
50601,Tarantino2,OFT_distance_ctrl,control,C57BR/cdJ,f,4069,639,000667,32
50601,Tarantino2,OFT_distance_ctrl,control,C57BR/cdJ,f,4308,736,000667,32
50601,Tarantino2,OFT_distance_ctrl,control,C57BR/cdJ,f,3187,738,000667,32
50601,Tarantino2,OFT_distance_ctrl,control,C57BR/cdJ,f,7424,748,000667,32
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,2387,316,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,3468,502,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,2991,505,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,1526,514,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,2329,69,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,2067,68,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,1803,315,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,1707,297,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,2750,296,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,1894,295,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C57L/J,f,1740,187,000668,37
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,2400,581,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,10681,754,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,3310,752,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,3060,745,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,4086,743,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,3395,616,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,5079,615,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,11172,579,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,3525,474,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,C58/J,f,3182,472,000669,28
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,947,481,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,1077,299,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,1350,300,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,1300,347,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,1631,348,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,447,27,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,1145,813,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,1340,814,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,435,110,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,736,111,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CBA/J,f,736,25,000656,16
50601,Tarantino2,OFT_distance_ctrl,control,CZECHII/EiJ,f,2284,783,001144,43
50601,Tarantino2,OFT_distance_ctrl,control,CZECHII/EiJ,f,2613,784,001144,43
50601,Tarantino2,OFT_distance_ctrl,control,CZECHII/EiJ,f,2824,405,001144,43
50601,Tarantino2,OFT_distance_ctrl,control,CZECHII/EiJ,f,1951,759,001144,43
50601,Tarantino2,OFT_distance_ctrl,control,CZECHII/EiJ,f,2174,761,001144,43
50601,Tarantino2,OFT_distance_ctrl,control,DBA/2J,f,2100,32,000671,8
50601,Tarantino2,OFT_distance_ctrl,control,DBA/2J,f,576,29,000671,8
50601,Tarantino2,OFT_distance_ctrl,control,DBA/2J,f,1241,196,000671,8
50601,Tarantino2,OFT_distance_ctrl,control,DBA/2J,f,1110,195,000671,8
50601,Tarantino2,OFT_distance_ctrl,control,DBA/2J,f,1353,114,000671,8
50601,Tarantino2,OFT_distance_ctrl,control,DBA/2J,f,1282,113,000671,8
50601,Tarantino2,OFT_distance_ctrl,control,DBA/2J,f,1371,455,000671,8
50601,Tarantino2,OFT_distance_ctrl,control,DBA/2J,f,90,331,000671,8
50601,Tarantino2,OFT_distance_ctrl,control,DBA/2J,f,531,329,000671,8
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,2260,128,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,2830,129,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,2680,489,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,3378,486,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,2161,35,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,3253,33,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,2473,280,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,2546,279,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,2468,212,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,FVB/NJ,f,2680,210,001800,9
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,2539,669,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,2483,667,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,3849,611,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,3872,610,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,3495,857,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,2472,856,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,2376,853,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,1424,849,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,2780,807,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,3062,806,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,3864,776,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,I/LnJ,f,2803,775,000674,30
50601,Tarantino2,OFT_distance_ctrl,control,KK/HlJ,f,1311,844,002106,18
50601,Tarantino2,OFT_distance_ctrl,control,KK/HlJ,f,1278,845,002106,18
50601,Tarantino2,OFT_distance_ctrl,control,KK/HlJ,f,1652,520,002106,18
50601,Tarantino2,OFT_distance_ctrl,control,KK/HlJ,f,2303,571,002106,18
50601,Tarantino2,OFT_distance_ctrl,control,KK/HlJ,f,2309,573,002106,18
50601,Tarantino2,OFT_distance_ctrl,control,KK/HlJ,f,1974,670,002106,18
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,2176,734,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,2361,757,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,2428,590,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,2608,731,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,3227,592,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,2393,601,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,269,603,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,2837,719,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,1863,721,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LG/J,f,2494,755,000675,78
50601,Tarantino2,OFT_distance_ctrl,control,LP/J,f,1670,208,000676,10
50601,Tarantino2,OFT_distance_ctrl,control,LP/J,f,1068,205,000676,10
50601,Tarantino2,OFT_distance_ctrl,control,LP/J,f,1598,120,000676,10
50601,Tarantino2,OFT_distance_ctrl,control,LP/J,f,2556,117,000676,10
50601,Tarantino2,OFT_distance_ctrl,control,LP/J,f,1865,37,000676,10
50601,Tarantino2,OFT_distance_ctrl,control,LP/J,f,765,39,000676,10
50601,Tarantino2,OFT_distance_ctrl,control,LP/J,f,1569,568,000676,10
50601,Tarantino2,OFT_distance_ctrl,control,LP/J,f,2045,569,000676,10
50601,Tarantino2,OFT_distance_ctrl,control,LP/J,f,1472,584,000676,10
50601,Tarantino2,OFT_distance_ctrl,control,MA/MyJ,f,3319,524,000677,20
50601,Tarantino2,OFT_distance_ctrl,control,MA/MyJ,f,3842,687,000677,20
50601,Tarantino2,OFT_distance_ctrl,control,MA/MyJ,f,2753,686,000677,20
50601,Tarantino2,OFT_distance_ctrl,control,MA/MyJ,f,4171,677,000677,20
50601,Tarantino2,OFT_distance_ctrl,control,MA/MyJ,f,5233,675,000677,20
50601,Tarantino2,OFT_distance_ctrl,control,MA/MyJ,f,3704,674,000677,20
50601,Tarantino2,OFT_distance_ctrl,control,MA/MyJ,f,4059,655,000677,20
50601,Tarantino2,OFT_distance_ctrl,control,MA/MyJ,f,3838,654,000677,20
50601,Tarantino2,OFT_distance_ctrl,control,MA/MyJ,f,3277,526,000677,20
50601,Tarantino2,OFT_distance_ctrl,control,MOLF/EiJ,f,2249,868,000550,40
50601,Tarantino2,OFT_distance_ctrl,control,MOLF/EiJ,f,2362,867,000550,40
50601,Tarantino2,OFT_distance_ctrl,control,MOLF/EiJ,f,2468,798,000550,40
50601,Tarantino2,OFT_distance_ctrl,control,MOLF/EiJ,f,2212,773,000550,40
50601,Tarantino2,OFT_distance_ctrl,control,MOLF/EiJ,f,3431,772,000550,40
50601,Tarantino2,OFT_distance_ctrl,control,MOLF/EiJ,f,2637,535,000550,40
50601,Tarantino2,OFT_distance_ctrl,control,MOLF/EiJ,f,1919,534,000550,40
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,3130,441,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,2124,101,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,2513,104,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,1898,255,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,2463,256,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,1846,325,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,2107,327,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,2947,387,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,2126,445,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,MRL/MpJ,f,2319,388,000486,58
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,1960,41,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,4018,123,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,3247,125,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,3282,201,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,3903,204,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,917,357,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,8580,625,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,3185,623,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,2836,44,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NOD/ShiLtJ,f,3279,358,001976,13
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,6278,821,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,3091,824,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,2444,191,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,2700,193,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,4270,246,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,2128,247,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,2974,447,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,13003,450,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,3855,451,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,2960,452,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,1902,71,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NON/ShiLtJ,f,1810,74,002423,34
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,3512,437,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,3213,436,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,1986,277,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,2211,276,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,4209,214,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,3159,213,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,1999,137,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,3495,135,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,4516,63,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,3822,61,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,2716,438,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NOR/LtJ,f,2846,433,002050,106
50601,Tarantino2,OFT_distance_ctrl,control,NZO/HlLtJ,f,778,649,002105,122
50601,Tarantino2,OFT_distance_ctrl,control,NZO/HlLtJ,f,808,650,002105,122
50601,Tarantino2,OFT_distance_ctrl,control,NZO/HlLtJ,f,229,547,002105,122
50601,Tarantino2,OFT_distance_ctrl,control,NZO/HlLtJ,f,795,548,002105,122
50601,Tarantino2,OFT_distance_ctrl,control,NZO/HlLtJ,f,666,606,002105,122
50601,Tarantino2,OFT_distance_ctrl,control,NZO/HlLtJ,f,1035,607,002105,122
50601,Tarantino2,OFT_distance_ctrl,control,NZO/HlLtJ,f,788,647,002105,122
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,1325,498,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,1879,431,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,2107,429,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,1465,427,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,1700,426,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,1322,341,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,1636,339,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,1385,77,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,2069,75,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,NZW/LacJ,f,1266,500,001058,36
50601,Tarantino2,OFT_distance_ctrl,control,PERA/EiJ,f,2490,780,000930,41
50601,Tarantino2,OFT_distance_ctrl,control,PERA/EiJ,f,1841,597,000930,41
50601,Tarantino2,OFT_distance_ctrl,control,PERA/EiJ,f,2220,599,000930,41
50601,Tarantino2,OFT_distance_ctrl,control,PERA/EiJ,f,1583,662,000930,41
50601,Tarantino2,OFT_distance_ctrl,control,PERA/EiJ,f,1334,665,000930,41
50601,Tarantino2,OFT_distance_ctrl,control,PERA/EiJ,f,1233,682,000930,41
50601,Tarantino2,OFT_distance_ctrl,control,PERA/EiJ,f,1300,685,000930,41
50601,Tarantino2,OFT_distance_ctrl,control,PERA/EiJ,f,3058,779,000930,41
50601,Tarantino2,OFT_distance_ctrl,control,P/J,f,1964,694,000679,55
50601,Tarantino2,OFT_distance_ctrl,control,P/J,f,2668,699,000679,55
50601,Tarantino2,OFT_distance_ctrl,control,P/J,f,2218,696,000679,55
50601,Tarantino2,OFT_distance_ctrl,control,P/J,f,2914,792,000679,55
50601,Tarantino2,OFT_distance_ctrl,control,P/J,f,2847,742,000679,55
50601,Tarantino2,OFT_distance_ctrl,control,P/J,f,3231,739,000679,55
50601,Tarantino2,OFT_distance_ctrl,control,P/J,f,3101,700,000679,55
50601,Tarantino2,OFT_distance_ctrl,control,P/J,f,1702,794,000679,55
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,3165,52,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,3130,464,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,2935,463,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,3804,336,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,2457,335,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,3010,230,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,3141,229,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,2946,140,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,2281,139,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PL/J,f,2808,468,000680,14
50601,Tarantino2,OFT_distance_ctrl,control,PWD/PhJ,f,1208,596,004660,101
50601,Tarantino2,OFT_distance_ctrl,control,PWD/PhJ,f,2127,551,004660,101
50601,Tarantino2,OFT_distance_ctrl,control,PWD/PhJ,f,2883,553,004660,101
50601,Tarantino2,OFT_distance_ctrl,control,PWD/PhJ,f,1602,593,004660,101
50601,Tarantino2,OFT_distance_ctrl,control,PWD/PhJ,f,2233,763,004660,101
50601,Tarantino2,OFT_distance_ctrl,control,PWD/PhJ,f,1165,766,004660,101
50601,Tarantino2,OFT_distance_ctrl,control,RIIIS/J,f,2945,680,000683,26
50601,Tarantino2,OFT_distance_ctrl,control,RIIIS/J,f,2922,658,000683,26
50601,Tarantino2,OFT_distance_ctrl,control,RIIIS/J,f,2561,540,000683,26
50601,Tarantino2,OFT_distance_ctrl,control,RIIIS/J,f,3861,657,000683,26
50601,Tarantino2,OFT_distance_ctrl,control,RIIIS/J,f,3177,537,000683,26
50601,Tarantino2,OFT_distance_ctrl,control,RIIIS/J,f,2631,679,000683,26
50601,Tarantino2,OFT_distance_ctrl,control,SEA/GnJ,f,1235,585,000644,29
50601,Tarantino2,OFT_distance_ctrl,control,SEA/GnJ,f,1301,723,000644,29
50601,Tarantino2,OFT_distance_ctrl,control,SEA/GnJ,f,2016,767,000644,29
50601,Tarantino2,OFT_distance_ctrl,control,SEA/GnJ,f,1000,724,000644,29
50601,Tarantino2,OFT_distance_ctrl,control,SEA/GnJ,f,2536,769,000644,29
50601,Tarantino2,OFT_distance_ctrl,control,SEA/GnJ,f,1481,586,000644,29
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,1852,53,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,2650,413,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,1406,226,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,1678,343,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,2042,345,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,1953,145,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,1044,146,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,2167,225,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,1261,54,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SJL/J,f,2200,416,000686,17
50601,Tarantino2,OFT_distance_ctrl,control,SM/J,f,2931,518,000687,31
